cliente_id,data_solicitacao,valor_solicitado,finalidade_credito,motivo_negativa,tentou_novamente,outlier_valor
C119377,2025-01-11,2707.09,Cartão de Crédito,Renda Insuficiente,Não,False
C007728,2024-09-12,1784.22,Cartão de Crédito,Score Baixo,Não,False
C046096,2024-10-10,3205.32,Cartão de Crédito,Renda Insuficiente,Não,False
C137166,2023-07-13,4305.25,Empréstimo Pessoal,Documentação Incompleta,Não,False
C035078,2024-07-22,2259.36,Compra Parcelada,Documentação Incompleta,Sim,False
C123407,2025-03-24,643.7,Cartão de Crédito,Renda Insuficiente,Não,False
C053513,2023-08-29,2005.94,Cartão de Crédito,Renda Insuficiente,Não,False
C013153,2024-04-08,3186.93,Compra Parcelada,Inconsistência Cadastral,Não,False
C104224,2024-05-22,611.53,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C001743,2024-11-29,3373.94,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C030898,2024-04-05,3357.95,Limite Conta,Documentação Incompleta,Não,False
C125491,2024-05-30,1682.16,Cartão de Crédito,Score Baixo,Não,False
C057325,2025-06-03,2683.94,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C080844,2024-09-26,3148.51,Limite Conta,Documentação Incompleta,Sim,False
C093785,2024-11-12,2116.1,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C031389,2025-03-09,699.85,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C058230,2025-02-16,2615.28,Cartão de Crédito,Renda Insuficiente,Não,False
C116791,2023-08-31,2106.37,Cartão de Crédito,Renda Insuficiente,Não,False
C019446,2024-01-11,3810.56,Compra Parcelada,Score Baixo,Não,False
C045887,2024-06-16,3619.66,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C139972,2025-02-22,-500.0,Empréstimo Pessoal,Renda Insuficiente,Não,True
C120070,2024-07-04,3232.5,Cartão de Crédito,Documentação Incompleta,Não,False
C015310,2024-12-08,1696.08,Cartão de Crédito,Histórico de Inadimplência,Não,False
C076606,2023-12-07,1903.97,Cartão de Crédito,Renda Insuficiente,Não,False
C103954,2024-03-19,1620.13,Cartão de Crédito,Inconsistência Cadastral,Não,False
C105160,2025-03-25,1839.99,Cartão de Crédito,Score Baixo,Sim,False
C053283,2025-05-09,4175.15,Compra Parcelada,Score Baixo,Sim,False
C065567,2023-09-17,1160.1,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C100969,2023-09-01,3354.84,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C018028,2024-10-26,1802.88,Empréstimo Pessoal,Documentação Incompleta,Sim,False
C103109,2023-09-05,1820.41,Cartão de Crédito,Score Baixo,Sim,False
C144970,2024-08-18,2415.24,Limite Conta,Renda Insuficiente,Não,False
C001143,2024-07-12,1630.15,Compra Parcelada,Documentação Incompleta,Não,False
C114130,2025-06-07,2105.85,Cartão de Crédito,Renda Insuficiente,Não,False
C008751,2023-11-16,3148.84,Limite Conta,Histórico de Inadimplência,Não,False
C055308,2024-01-27,1289.07,Cartão de Crédito,Score Baixo,Sim,False
C028980,2025-01-01,647.17,Limite Conta,Renda Insuficiente,Sim,False
C027745,2024-03-22,2165.76,Empréstimo Pessoal,Renda Insuficiente,Não,False
C084052,2024-07-14,987.6,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C025364,2025-01-05,3301.08,Cartão de Crédito,Histórico de Inadimplência,Não,False
C043286,2025-04-13,2122.78,Empréstimo Pessoal,Score Baixo,Não,False
C131529,2023-08-28,3449.65,Compra Parcelada,Inconsistência Cadastral,Não,False
C003175,2023-11-26,4107.68,Limite Conta,Renda Insuficiente,Não,False
C110323,2025-01-06,1662.28,Limite Conta,Renda Insuficiente,Não,False
C144908,2024-12-20,2877.72,Empréstimo Pessoal,Score Baixo,Não,False
C065255,2023-09-11,1478.78,Compra Parcelada,Renda Insuficiente,Sim,False
C074949,2024-06-09,1976.0,Cartão de Crédito,Inconsistência Cadastral,Não,False
C120143,2024-06-16,2558.53,Cartão de Crédito,Renda Insuficiente,Não,False
C108741,2025-06-16,2341.77,Cartão de Crédito,Inconsistência Cadastral,Não,False
C035582,2025-01-19,3352.56,Cartão de Crédito,Score Baixo,Não,False
C029660,2023-12-26,3449.82,Empréstimo Pessoal,Renda Insuficiente,Não,False
C087164,2023-10-08,1151.76,Renegociação de Dívidas,Score Baixo,Não,False
C010231,2025-05-24,2382.3,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C107047,2023-12-08,3800.21,Cartão de Crédito,Documentação Incompleta,Não,False
C066911,2024-10-22,2873.51,Renegociação de Dívidas,Documentação Incompleta,Não,False
C148815,2024-12-25,2393.83,Cartão de Crédito,Renda Insuficiente,Não,False
C001191,2024-02-06,3658.46,Cartão de Crédito,Renda Insuficiente,Não,False
C061331,2024-06-27,3197.22,Limite Conta,Renda Insuficiente,Não,False
C008305,2024-07-19,2379.31,Limite Conta,Renda Insuficiente,Não,False
C011832,2023-07-13,2878.41,Cartão de Crédito,Inconsistência Cadastral,Não,False
C043926,2024-11-14,1924.87,Cartão de Crédito,Score Baixo,Sim,False
C072146,2025-01-14,3715.58,Empréstimo Pessoal,Score Baixo,Não,False
C098919,2024-08-06,2773.06,Cartão de Crédito,Renda Insuficiente,Não,False
C092395,2023-11-09,4366.64,Compra Parcelada,Inconsistência Cadastral,Não,False
C030383,2024-04-15,529.1,Renegociação de Dívidas,Renda Insuficiente,Não,False
C143337,2024-03-30,2743.63,Cartão de Crédito,Renda Insuficiente,Não,False
C002251,2024-06-26,3104.14,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C009186,2023-10-06,2598.09,Cartão de Crédito,Inconsistência Cadastral,Não,False
C030341,2028-01-01,3232.05,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C051395,2023-09-10,2159.64,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C086021,2024-03-23,2406.83,Renegociação de Dívidas,Score Baixo,Sim,False
C013068,2024-11-01,4524.42,Empréstimo Pessoal,Score Baixo,Não,False
C119039,2025-06-26,2040.45,Empréstimo Pessoal,Score Baixo,Sim,False
C110672,2025-06-24,1487.26,Cartão de Crédito,Score Baixo,Não,False
C145219,2024-03-13,2674.8,Cartão de Crédito,Documentação Incompleta,Sim,False
C139576,2023-07-14,1108.06,Empréstimo Pessoal,Renda Insuficiente,Não,False
C036562,2025-03-24,2679.11,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C002979,2023-07-12,3126.74,Cartão de Crédito,Renda Insuficiente,Não,False
C112153,2024-09-09,1590.53,Cartão de Crédito,Inconsistência Cadastral,Não,False
C063593,2024-03-03,2290.7,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C038331,2025-05-16,2558.4,Compra Parcelada,Score Baixo,Não,False
C099169,2024-09-13,2881.62,Cartão de Crédito,Inconsistência Cadastral,Não,False
C009190,2023-09-26,3393.62,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C029307,2023-10-11,2705.9,Cartão de Crédito,Renda Insuficiente,Não,False
C007913,2024-12-09,2710.05,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C132282,2024-03-03,2469.94,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C009371,2025-01-26,3444.82,Cartão de Crédito,Inconsistência Cadastral,Não,False
C092698,2024-01-21,2072.75,Limite Conta,Histórico de Inadimplência,Sim,False
C053253,2024-11-09,2859.69,Cartão de Crédito,Documentação Incompleta,Não,False
C124498,2024-01-14,3581.85,Cartão de Crédito,Renda Insuficiente,Sim,False
C087905,2023-12-25,1400.37,Empréstimo Pessoal,Documentação Incompleta,Não,False
C004815,2025-05-24,87.14,Limite Conta,Inconsistência Cadastral,Não,False
C020850,2025-06-15,3039.69,Limite Conta,Inconsistência Cadastral,Não,False
C036206,2024-05-12,2590.61,Cartão de Crédito,Inconsistência Cadastral,Não,False
C063517,2025-06-24,4005.4,Limite Conta,Renda Insuficiente,Não,False
C046803,2023-09-09,2886.57,Empréstimo Pessoal,Renda Insuficiente,Não,False
C069689,2024-10-13,2502.74,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C112358,2025-02-13,4039.3,Renegociação de Dívidas,Score Baixo,Não,False
C013030,2023-10-06,3078.28,Empréstimo Pessoal,Documentação Incompleta,Não,False
C112537,2024-10-24,4076.72,Cartão de Crédito,Score Baixo,Sim,False
C146806,2023-09-26,2827.86,Empréstimo Pessoal,Score Baixo,Sim,False
C144541,2025-06-25,2211.06,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C047541,2024-02-04,2775.98,Compra Parcelada,Renda Insuficiente,Não,False
C122426,2024-10-19,2373.3,Empréstimo Pessoal,Documentação Incompleta,Não,False
C015149,2024-07-20,2376.33,Empréstimo Pessoal,Renda Insuficiente,Não,False
C105472,2025-01-02,2990.48,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C066090,2023-09-05,692.19,Empréstimo Pessoal,Score Baixo,Sim,False
C136599,2024-03-13,3377.51,Cartão de Crédito,Histórico de Inadimplência,Não,False
C032309,2024-07-16,3101.48,Cartão de Crédito,Renda Insuficiente,Não,False
C143561,2024-12-08,3717.12,Cartão de Crédito,Documentação Incompleta,Não,False
C029329,2024-10-23,1484.43,Cartão de Crédito,Renda Insuficiente,Não,False
C094534,2024-02-06,2576.62,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C066377,2024-03-08,3083.92,Empréstimo Pessoal,Renda Insuficiente,Não,False
C047242,2023-08-18,2777.12,Empréstimo Pessoal,Renda Insuficiente,Não,False
C124796,2024-07-17,2560.4,Cartão de Crédito,Histórico de Inadimplência,Não,False
C115050,2028-01-01,2186.07,Cartão de Crédito,Inconsistência Cadastral,Não,False
C061952,2023-10-14,1840.42,Limite Conta,Score Baixo,Não,False
C118745,2025-06-24,2361.95,Cartão de Crédito,Score Baixo,Não,False
C082566,2023-10-19,3117.69,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C017635,2024-05-13,3278.64,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C013352,2025-05-12,1105.16,Empréstimo Pessoal,Score Baixo,Não,False
C104272,2025-03-01,3342.43,Cartão de Crédito,Renda Insuficiente,Não,False
C074361,2023-12-10,3485.97,Limite Conta,Renda Insuficiente,Não,False
C043190,2025-02-12,2552.22,Empréstimo Pessoal,Score Baixo,Sim,False
C078293,2024-10-01,2183.74,Cartão de Crédito,Renda Insuficiente,Não,False
C009320,2024-12-20,3261.07,Empréstimo Pessoal,Documentação Incompleta,Não,False
C127865,2024-07-05,1653.87,Cartão de Crédito,Renda Insuficiente,Sim,False
C111360,2024-01-07,3947.72,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C064431,2023-07-15,1754.22,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C063121,2025-01-14,2102.67,Renegociação de Dívidas,Renda Insuficiente,Não,False
C033223,2024-06-15,4583.98,Cartão de Crédito,Renda Insuficiente,Não,False
C087255,2024-07-29,3525.09,Empréstimo Pessoal,Score Baixo,Não,False
C100281,2023-12-08,2901.02,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C069013,2024-05-30,1728.16,Empréstimo Pessoal,Documentação Incompleta,Não,False
C098866,2024-03-13,4363.93,Compra Parcelada,Score Baixo,Sim,False
C114025,2024-03-05,3682.45,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C032726,2023-11-13,1926.83,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C098830,2024-10-01,2859.41,Cartão de Crédito,Histórico de Inadimplência,Sim,False
C014275,2025-06-02,3275.09,Limite Conta,Score Baixo,Não,False
C042398,2025-04-22,1762.97,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C107234,2024-11-12,880.71,Cartão de Crédito,Renda Insuficiente,Não,False
C014802,2024-09-19,2679.02,Compra Parcelada,Documentação Incompleta,Não,False
C133067,2024-02-07,2851.88,Cartão de Crédito,Documentação Incompleta,Não,False
C131341,2023-11-16,2025.5,Limite Conta,Renda Insuficiente,Não,False
C074461,2024-02-29,4107.49,Empréstimo Pessoal,Score Baixo,Não,False
C064694,2025-06-17,3843.49,Empréstimo Pessoal,Renda Insuficiente,Não,False
C084895,2025-02-02,3684.69,Empréstimo Pessoal,Renda Insuficiente,Não,False
C063803,2024-07-18,1867.88,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C102086,2024-10-20,2242.07,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C042002,2023-09-06,1848.03,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C114319,2025-02-09,1820.71,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C028920,2024-05-09,2768.95,Limite Conta,Renda Insuficiente,Sim,False
C102110,2025-03-09,3143.09,Empréstimo Pessoal,Renda Insuficiente,Não,False
C111521,2024-05-21,2610.68,Limite Conta,Score Baixo,Não,False
C143363,2024-02-15,84.61,Limite Conta,Score Baixo,Sim,False
C015676,2024-02-16,3183.71,Renegociação de Dívidas,Score Baixo,Não,False
C071812,2024-11-09,2362.03,Compra Parcelada,Renda Insuficiente,Não,False
C027353,2024-07-01,1241.11,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C005496,2024-11-13,2199.21,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C140222,2024-09-09,2443.13,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C093635,2023-12-12,3104.99,Cartão de Crédito,Renda Insuficiente,Sim,False
C074879,2025-04-29,2523.33,Limite Conta,Score Baixo,Não,False
C048730,2024-11-26,3351.74,Compra Parcelada,Documentação Incompleta,Não,False
C067003,2023-09-13,2114.85,Empréstimo Pessoal,Renda Insuficiente,Não,False
C058397,2025-05-23,3798.16,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C096099,2024-05-10,3641.75,Limite Conta,Score Baixo,Não,False
C005174,2025-02-25,2901.11,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C051915,2024-06-12,800.32,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C140742,2024-08-29,3992.9,Cartão de Crédito,Renda Insuficiente,Não,False
C087375,2023-09-11,1814.89,Empréstimo Pessoal,Score Baixo,Não,False
C124795,2024-08-25,1047.02,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C089746,2023-10-09,1706.66,Cartão de Crédito,Score Baixo,Não,False
C031261,2024-12-02,1821.82,Limite Conta,Renda Insuficiente,Não,False
C020274,2025-04-08,2378.51,Empréstimo Pessoal,Documentação Incompleta,Não,False
C054880,2025-01-20,2533.15,Cartão de Crédito,Score Baixo,Sim,False
C062912,2023-07-02,2728.95,Limite Conta,Renda Insuficiente,Sim,False
C078168,2024-01-25,1330.36,Renegociação de Dívidas,Score Baixo,Não,False
C141395,2025-03-24,3131.82,Compra Parcelada,Inconsistência Cadastral,Não,False
C029056,2024-07-10,2696.36,Cartão de Crédito,Renda Insuficiente,Não,False
C130967,2024-05-08,3232.25,Renegociação de Dívidas,Renda Insuficiente,Não,False
C067548,2024-10-30,2321.35,Renegociação de Dívidas,Documentação Incompleta,Sim,False
C063189,2024-09-29,673.26,Empréstimo Pessoal,Score Baixo,Sim,False
C058502,2025-02-09,3845.51,Cartão de Crédito,Renda Insuficiente,Sim,False
C092443,2023-09-25,1236.37,Cartão de Crédito,Score Baixo,Sim,False
C113358,2025-03-17,2631.76,Cartão de Crédito,Histórico de Inadimplência,Não,False
C117335,2024-06-11,3157.57,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C109132,2025-04-25,-500.0,Cartão de Crédito,Histórico de Inadimplência,Não,True
C057073,2024-02-08,3198.55,Compra Parcelada,Score Baixo,Não,False
C136139,2024-07-24,826.53,Empréstimo Pessoal,Score Baixo,Sim,False
C030186,2024-09-06,571.05,Limite Conta,Renda Insuficiente,Não,False
C005449,2023-07-17,5114.57,Empréstimo Pessoal,Renda Insuficiente,Não,False
C103812,2025-05-02,3673.18,Empréstimo Pessoal,Renda Insuficiente,Não,False
C005567,2024-11-06,3473.21,Empréstimo Pessoal,Score Baixo,Não,False
C014641,2024-03-30,2891.85,Cartão de Crédito,Score Baixo,Não,False
C111289,2025-04-06,1769.3,Limite Conta,Inconsistência Cadastral,Não,False
C040407,2025-04-11,2827.5,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C143903,2023-09-21,3125.08,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C098094,2024-06-28,2123.39,Cartão de Crédito,Renda Insuficiente,Não,False
C011951,2024-11-09,4018.53,Cartão de Crédito,Documentação Incompleta,Sim,False
C091481,2023-09-16,1232.65,Cartão de Crédito,Documentação Incompleta,Não,False
C028740,2023-10-27,2691.81,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C113198,2023-08-04,2485.13,Compra Parcelada,Renda Insuficiente,Sim,False
C122107,2023-10-12,2425.78,Cartão de Crédito,Documentação Incompleta,Sim,False
C148740,2023-08-12,4555.73,Empréstimo Pessoal,Documentação Incompleta,Sim,False
C095765,2024-10-29,2830.71,Cartão de Crédito,Renda Insuficiente,Não,False
C078426,2023-11-01,2064.75,Empréstimo Pessoal,Score Baixo,Não,False
C044244,2025-05-15,1741.02,Compra Parcelada,Score Baixo,Não,False
C010504,2024-10-13,2483.62,Cartão de Crédito,Renda Insuficiente,Não,False
C129841,2025-06-14,2097.58,Compra Parcelada,Documentação Incompleta,Não,False
C036696,2024-12-12,1889.07,Renegociação de Dívidas,Renda Insuficiente,Não,False
C022859,2025-01-27,2408.61,Cartão de Crédito,Renda Insuficiente,Não,False
C136510,2025-04-06,2750.73,Compra Parcelada,Renda Insuficiente,Não,False
C092323,2023-10-30,1713.2,Limite Conta,Histórico de Inadimplência,Não,False
C064270,2024-06-20,2730.97,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C030096,2025-02-11,3439.94,Cartão de Crédito,Renda Insuficiente,Sim,False
C086535,2024-03-01,2996.4,Compra Parcelada,Score Baixo,Sim,False
C113443,2024-01-29,2672.78,Compra Parcelada,Renda Insuficiente,Não,False
C021993,2024-04-05,3543.27,Empréstimo Pessoal,Score Baixo,Não,False
C013837,2023-11-04,2641.6,Renegociação de Dívidas,Score Baixo,Não,False
C066770,2024-05-26,1817.43,Renegociação de Dívidas,Renda Insuficiente,Não,False
C098815,2023-07-27,2433.15,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C125121,2023-12-23,3169.78,Cartão de Crédito,Inconsistência Cadastral,Não,False
C060526,2024-09-15,4258.45,Cartão de Crédito,Histórico de Inadimplência,Não,False
C094635,2023-10-03,3670.4,Cartão de Crédito,Renda Insuficiente,Não,False
C025000,2023-12-10,1370.45,Empréstimo Pessoal,Renda Insuficiente,Não,False
C038143,2024-01-19,1293.04,Compra Parcelada,Histórico de Inadimplência,Não,False
C045439,2023-09-23,1898.62,Cartão de Crédito,Histórico de Inadimplência,Não,False
C143553,2024-07-15,3586.92,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C103681,2024-01-10,2532.73,Cartão de Crédito,Renda Insuficiente,Não,False
C125553,2024-02-18,3637.52,Cartão de Crédito,Score Baixo,Não,False
C102775,2023-09-26,2094.5,Cartão de Crédito,Score Baixo,Não,False
C138675,2025-06-19,2863.15,Renegociação de Dívidas,Renda Insuficiente,Não,False
C012164,2024-05-21,2566.58,Limite Conta,Documentação Incompleta,Não,False
C059240,2025-06-12,3455.83,Compra Parcelada,Score Baixo,Não,False
C149723,2024-02-14,3092.54,Cartão de Crédito,Renda Insuficiente,Não,False
C143767,2024-11-28,1810.85,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C144778,2025-03-03,2927.11,Cartão de Crédito,Documentação Incompleta,Não,False
C050267,2024-04-06,2086.17,Cartão de Crédito,Histórico de Inadimplência,Não,False
C130249,2024-04-14,1681.71,Cartão de Crédito,Renda Insuficiente,Não,False
C114391,2025-05-29,3146.7,Renegociação de Dívidas,Renda Insuficiente,Não,False
C131321,2025-02-18,1369.97,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C017081,2024-06-28,3566.02,Cartão de Crédito,Histórico de Inadimplência,Não,False
